,movie_a,movie_b,count
8132475,2912,1210,12
8132167,2912,608,12
25663684,152077,58559,12
10782384,4008,780,12
10782091,4008,260,12
10782150,4008,356,12
25664723,152077,122904,12
536009,162,778,12
25661821,152077,356,12
8113076,2901,1196,12
8113078,2901,1198,12
8113093,2901,1214,12
189560,41,50,12
189596,41,110,12
16936305,8373,8368,12
10782613,4008,1196,12
10782625,4008,1210,12
16935886,8373,5816,12
16935913,8373,5952,12
16935729,8373,4993,12
10783463,4008,2571,12
10952975,4054,3793,12
10952585,4054,2858,12
10952546,4054,2762,12
10953192,4054,4308,12
10953871,4054,6365,12
10756834,3999,3996,12
10756851,3999,4022,12
10756949,3999,4306,12
10755439,3999,377,12
21866892,71745,7153,12
10755756,3999,1210,12
20378797,53993,4306,12
20379353,53993,6373,12
22363017,80219,79132,12
22362822,80219,69122,12
22362639,80219,59315,12
22360584,80219,2959,12
22360445,80219,2571,12
22359721,80219,858,12
22359387,80219,50,12
22362623,80219,58559,12
10769355,4005,3578,12
22361783,80219,7438,12
22361650,80219,6874,12
10668512,3978,318,12
21773820,71057,260,12
3834433,1284,904,12
10668330,3978,1,12
10668767,3978,858,12
10668990,3978,1270,12
3834331,1284,593,12
21773844,71057,356,12
3834441,1284,912,12
3834601,1284,1193,12
3834612,1284,1206,12
21776437,71057,79132,12
3834543,1284,1079,12
8374720,2995,2762,12
21776351,71057,72998,12
21776282,71057,70286,12
7091032,2474,110,12
7091443,2474,780,12
7091281,2474,480,12
7091331,2474,541,12
7098041,2476,260,12
3834857,1284,1617,12
7098492,2476,1210,12
7098480,2476,1196,12
3835484,1284,2858,12
4635728,1603,589,12
4635706,1603,541,12
4635650,1603,457,12
4635730,1603,592,12
4635989,1603,1200,12
4635985,1603,1196,12
45065,9,32,12
45040,9,1,12
23872943,102123,6539,12
4635405,1603,32,12
23873685,102123,59315,12
4635530,1603,260,12
4635997,1603,1210,12
23871531,102123,318,12
45403,9,736,12
10652767,3972,3578,12
4636209,1603,1584,12
23873843,102123,69122,12
7060055,2468,2683,12
7060104,2468,2762,12
7060151,2468,2858,12
7059381,2468,1517,12
7059718,2468,2115,12
10652952,3972,3996,12
23873932,102123,72998,12
25498260,143355,33794,12
17233270,8781,47,12
25499061,143355,79132,12
17233389,8781,260,12
17233457,8781,377,12
17233405,8781,296,12
17233842,8781,1196,12
17233823,8781,1136,12
17233807,8781,1097,12
17233880,8781,1240,12
17233854,8781,1210,12
17233571,8781,589,12
8427516,3016,1270,12
8427038,3016,260,12
7046985,2463,1394,12
10651353,3972,589,12
7046143,2463,1,12
7047788,2463,2762,12
7047873,2463,2918,12
10652022,3972,2028,12
7041224,2459,2571,12
7041322,2459,2858,12
10651157,3972,260,12
7040328,2459,296,12
3267238,1178,904,12
12897037,5065,5445,12
3267412,1178,1206,12
12896933,5065,4993,12
995298,314,32,12
8289893,2966,2858,12
8289849,2966,2762,12
995610,314,457,12
8289401,2966,2028,12
7166145,2505,356,12
7166288,2505,608,12
7166443,2505,1036,12
8288963,2966,1247,12
17150628,8640,5418,12
17150013,8640,3578,12
17150289,8640,4306,12
17148656,8640,260,12
8288427,2966,296,12
547441,164,457,12
995707,314,592,12
8288616,2966,593,12
8288625,2966,608,12
3816386,1281,32,12
17150988,8640,6874,12
3427620,1211,593,12
3818527,1281,4973,12
3427468,1211,296,12
17151106,8640,7438,12
10679631,3980,780,12
10679445,3980,356,12
15635751,6944,356,12
311472,76,733,12
10681625,3980,5445,12
10680642,3980,2959,12
10681779,3980,5989,12
10686225,3981,4993,12
10682005,3980,6874,12
4410991,1488,110,12
4410955,1488,50,12
10928719,4041,1196,12
4411084,1488,260,12
4411360,1488,780,12
10928734,4041,1213,12
24497022,112290,2571,12
10928443,4041,593,12
10928447,4041,597,12
24497987,112290,7361,12
1137451,351,356,12
1137407,351,296,12
7826699,2779,1580,12
7827390,2779,2716,12
7826530,2779,1270,12
7826925,2779,2000,12
10928924,4041,1580,12
7536067,2672,2571,12
24073696,104374,4306,12
24072275,104374,296,12
7535294,2672,1196,12
7535034,2672,589,12
24074112,104374,5816,12
7534827,2672,260,12
7536195,2672,2858,12
10929131,4041,2011,12
7826497,2779,1234,12
10928783,4041,1270,12
24496407,112290,356,12
7825941,2779,296,12
7825918,2779,260,12
518020,159,50,12
518242,159,356,12
10916456,4039,1028,12
10917391,4039,2683,12
7681183,2719,2571,12
11759331,4467,318,12
11759320,4467,296,12
10916252,4039,586,12
10916254,4039,588,12
10916199,4039,500,12
11759161,4467,32,12
1060468,332,592,12
11759797,4467,1197,12
11759799,4467,1199,12
16487630,7482,2571,12
16488349,7482,4226,12
16486953,7482,1210,12
10923691,4040,2858,12
16487007,7482,1270,12
25763267,158238,1682,12
16488662,7482,4993,12
10923751,4040,2959,12
16489249,7482,6874,12
25762702,158238,296,12
10923578,4040,2628,12
10923597,4040,2683,12
24499319,112290,99114,12
25765847,158238,58559,12
25766241,158238,79132,12
16505355,7569,260,12
4344440,1459,593,12
16505707,7569,1196,12
24499579,112290,112183,12
10922431,4040,592,12
10922426,4040,586,12
10922432,4040,593,12
836902,257,356,12
836856,257,292,12
22206980,78105,6539,12
836967,257,457,12
22208212,78105,72998,12
10893089,4033,2571,12
7714761,2728,2115,12
7716021,2728,4993,12
25742027,157296,356,12
7715173,2728,2959,12
836760,257,161,12
10891949,4033,260,12
10892387,4033,1196,12
12534423,4887,5952,12
10882956,4029,3996,12
10882980,4029,4027,12
12533762,4887,4011,12
12534253,4887,5349,12
12534131,4887,4993,12
10928269,4041,296,12
22133851,76175,260,12
837052,257,593,12
837051,257,592,12
22133881,76175,356,12
22135466,76175,6539,12
22136301,76175,59315,12
7714387,2728,1291,12
7620403,2702,2571,12
7620531,2702,2858,12
11760708,4467,2762,12
22170378,77455,79132,12
22170071,77455,58559,12
7714014,2728,480,12
7713949,2728,318,12
7714363,2728,1265,12
7714238,2728,1036,12
7714112,2728,780,12
22167600,77455,2858,12
22167484,77455,2571,12
25744129,157296,68954,12
25744218,157296,72998,12
22166410,77455,296,12
22166392,77455,260,12
19680614,47518,1270,12
16035822,7149,6373,12
21993380,73321,109487,12
19683243,47518,46578,12
16046339,7151,7153,12
19683730,47518,69122,12
16045312,7151,4306,12
19683400,47518,52973,12
19683500,47518,56367,12
19683555,47518,58998,12
19682552,47518,6863,12
19680786,47518,1682,12
19681857,47518,4447,12
7406937,2606,2858,12
7407033,2606,3052,12
7405507,2606,110,12
7406894,2606,2762,12
7405650,2606,356,12
8070839,2881,1196,12
20358598,53894,33794,12
20355706,53894,1036,12
20357377,53894,4878,12
20355397,53894,356,12
8070465,2881,296,12
20356446,53894,2571,12
20356610,53894,2959,12
20355969,53894,1580,12
16265337,7317,5349,12
16265518,7317,5989,12
16265622,7317,6373,12
16265649,7317,6539,12
7894181,2798,919,12
7894304,2798,1210,12
7893869,2798,260,12
7905609,2802,2000,12
7905398,2802,1580,12
7905182,2802,1210,12
7905610,2802,2001,12
7905695,2802,2115,12
7908294,2803,50,12
7905173,2802,1200,12
16217432,7265,4226,12
16215662,7265,356,12
16216730,7265,2571,12
24075315,104374,68954,12
16270422,7318,6377,12
4452425,1515,593,12
4452240,1515,296,12
16270745,7318,7361,12
4452093,1515,47,12
16269000,7318,2571,12
7517054,2662,3527,12
7515925,2662,1210,12
7515612,2662,480,12
7515672,2662,589,12
7515914,2662,1196,12
7515918,2662,1200,12
7515928,2662,1214,12
7519439,2664,589,12
7519442,2664,593,12
7519675,2664,1196,12
7519691,2664,1214,12
4255334,1411,260,12
4255391,1411,356,12
7908446,2803,296,12
16062196,7156,318,12
16062218,7156,356,12
12701691,4974,5989,12
12702133,4974,7438,12
12701371,4974,4995,12
12701552,4974,5481,12
12699254,4974,356,12
10828192,4017,4226,12
12677651,4967,593,12
12677616,4967,527,12
12677523,4967,356,12
12677500,4967,318,12
7909771,2803,2571,12
7908568,2803,480,12
7908484,2803,356,12
7908715,2803,780,12
16840809,8228,2858,12
16840712,8228,2571,12
16840307,8228,1617,12
16841513,8228,4973,12
16839797,8228,356,12
16839778,8228,318,12
12678824,4967,2959,12
4466754,1518,1210,12
23956374,103141,59784,12
4467114,1518,2028,12
16082113,7162,6539,12
318877,79,786,12
318855,79,733,12
24619177,114662,68954,12
8703824,3113,1210,12
8703813,3113,1198,12
61477,12,673,12
8705104,3113,3578,12
8704779,3113,2916,12
8704654,3113,2683,12
3212825,1135,1374,12
21646584,69406,5218,12
3212919,1135,1580,12
3212697,1135,1210,12
61169,12,95,12
3212686,1135,1198,12
3212684,1135,1196,12
3212382,1135,592,12
21645289,69406,1265,12
1717074,532,356,12
1717022,532,296,12
21645438,69406,1682,12
1717220,532,592,12
1617230,502,110,12
1617261,502,165,12
1617360,502,296,12
1617399,502,344,12
1617421,502,367,12
1617433,502,380,12
24619181,114662,69122,12
1629284,507,356,12
21647967,69406,69122,12
21647694,69406,52973,12
3212178,1135,296,12
3212154,1135,260,12
976398,306,858,12
3119874,1095,2571,12
4692261,1619,296,12
4692295,1619,356,12
4692434,1619,593,12
3118860,1095,541,12
3118889,1095,593,12
3118737,1095,356,12
3118696,1095,296,12
3119143,1095,1198,12
8513169,3044,1968,12
3119153,1095,1210,12
8512269,3044,260,12
976311,306,593,12
24650162,115210,593,12
1843228,575,231,12
24650048,115210,356,12
24650025,115210,318,12
1843120,575,47,12
450477,140,32,12
450449,140,1,12
450857,140,648,12
1727609,535,50,12
1724548,534,296,12
3150718,1103,1198,12
20471451,54881,2571,12
1733678,537,356,12
17323773,8861,58559,12
8547357,3060,356,12
6846785,2404,1210,12
6846774,2404,1196,12
21680804,69644,4886,12
6846139,2404,47,12
17322387,8861,5349,12
6846273,2404,260,12
6846294,2404,296,12
17322117,8861,4306,12
17322270,8861,4886,12
6846333,2404,356,12
6846563,2404,780,12
17322695,8861,6874,12
6846517,2404,648,12
6846490,2404,592,12
8548499,3060,2571,12
714909,218,480,12
977284,306,2571,12
6847301,2404,2115,12
17322109,8861,4270,12
6679238,2360,296,12
6680124,2360,2858,12
6680704,2360,4973,12
714823,218,349,12
26015933,168250,109487,12
10478612,3893,1198,12
3179626,1124,1210,12
10478622,3893,1210,12
3179613,1124,1196,12
10478060,3893,111,12
20495377,54999,8874,12
4693451,1619,2959,12
4693053,1619,2028,12
1651065,514,1197,12
24616519,114662,1270,12
1650774,514,480,12
1650834,514,587,12
3179194,1124,356,12
3179133,1124,260,12
6695090,2367,1968,12
6695204,2367,2115,12
6694700,2367,1214,12
6694747,2367,1270,12
26015475,168250,79132,12
20493906,54999,2959,12
8457423,3030,2019,12
24653488,115210,91529,12
22681595,85510,1196,12
8457009,3030,1221,12
8457001,3030,1213,12
18980369,39446,58559,12
18980218,39446,51662,12
8457864,3030,2858,12
24652967,115210,58559,12
24652985,115210,59315,12
15331293,6753,4306,12
8456807,3030,858,12
3651552,1251,1206,12
15332031,6753,6377,12
15332069,6753,6539,12
22683876,85510,7153,12
22683239,85510,4993,12
22683529,85510,5952,12
68310,14,648,12
15332628,6753,8961,12
8456941,3030,1089,12
22685181,85510,73017,12
22684875,85510,58559,12
22685282,85510,79132,12
22685500,85510,89745,12
15511778,6867,2571,12
1760681,542,344,12
323045,81,608,12
323106,81,780,12
6596029,2334,593,12
6596105,2334,780,12
6596329,2334,1196,12
18978576,39446,2959,12
6596342,2334,1210,12
6596346,2334,1214,12
6595808,2334,260,12
6595830,2334,296,12
18978159,39446,1682,12
6595710,2334,110,12
18979705,39446,8641,12
18979389,39446,6539,12
6597168,2334,2571,12
18979464,39446,6874,12
15510577,6867,318,12
15510566,6867,296,12
15510602,6867,356,12
15510421,6867,47,12
1760848,542,589,12
1760759,542,457,12
1760847,542,588,12
18977692,39446,318,12
18977709,39446,356,12
719530,222,590,12
433004,122,349,12
17371883,8907,1210,12
6614413,2338,296,12
433011,122,356,12
433019,122,367,12
432849,122,110,12
20214430,52604,2571,12
17373355,8907,5218,12
17373400,8907,5349,12
6936288,2422,1196,12
6936305,2422,1214,12
6935859,2422,377,12
6935775,2422,260,12
6935680,2422,110,12
6937117,2422,2571,12
6936376,2422,1291,12
6936533,2422,1580,12
6936785,2422,2028,12
432877,122,165,12
7002930,2447,2683,12
8456425,3030,50,12
6615260,2338,2115,12
6615036,2338,1644,12
1586866,492,858,12
1586890,492,912,12
1587069,492,1230,12
1587082,492,1244,12
11063911,4121,260,12
1587046,492,1206,12
1586775,492,608,12
1586581,492,296,12
3651205,1251,296,12
1577518,490,356,12
15329336,6753,318,12
1588008,492,2997,12
1587293,492,1617,12
1587841,492,2683,12
4452856,1515,1387,11
10844858,4020,2858,11
20070617,51077,7153,11
4453534,1515,2571,11
4452801,1515,1291,11
2761461,986,356,11
20070887,51077,8961,11
10845418,4020,3994,11
2776860,994,296,11
2777073,994,593,11
4452868,1515,1407,11
2761532,986,480,11
2761238,986,2,11
2769201,991,32,11
2769589,991,593,11
2769588,991,592,11
2769665,991,780,11
2769586,991,589,11
2769382,991,296,11
20071632,51077,58559,11
2776683,994,32,11
2769509,991,480,11
10825982,4017,296,11
10825809,4017,32,11
10826550,4017,1270,11
4466431,1518,380,11
10826698,4017,1517,11
10826158,4017,541,11
10826188,4017,593,11
10826294,4017,858,11
9943819,3668,1196,11
10314235,3812,2997,11
10827520,4017,2959,11
4466585,1518,780,11
4466536,1518,593,11
4466533,1518,589,11
4466779,1518,1240,11
4466851,1518,1370,11
4466945,1518,1608,11
11238834,4214,2174,11
23729837,99112,44191,11
23728921,99112,5418,11
23729357,99112,7153,11
23730880,99112,99114,11
23730400,99112,73017,11
2704498,952,919,11
2704384,952,593,11
2704254,952,356,11
2704195,952,260,11
2704721,952,1270,11
2704741,952,1291,11
2704877,952,1580,11
2704611,952,1097,11
23722074,99007,99114,11
9933599,3654,2028,11
9933408,3654,1610,11
10313296,3812,1240,11
9933192,3654,1214,11
12679703,4967,4993,11
9933139,3654,1101,11
12680036,4967,5952,11
23719512,99007,2858,11
23719542,99007,2959,11
10314018,3812,2571,11
10314155,3812,2858,11
10314111,3812,2762,11
10312995,3812,608,11
19142049,42011,4993,11
10312985,3812,592,11
19142342,42011,5952,11
10312827,3812,296,11
19139940,42011,356,11
20213589,52604,593,11
10893757,4033,4034,11
10893876,4033,4306,11
20213430,52604,296,11
20213439,52604,318,11
10892145,4033,648,11
10891966,4033,296,11
10892399,4033,1210,11
20213804,52604,1198,11
10893555,4033,3578,11
10893173,4033,2762,11
9860105,3618,260,11
24926229,122906,58559,11
10881045,4029,608,11
20216670,52604,48516,11
10880833,4029,296,11
20216736,52604,51662,11
20216039,52604,7438,11
10882901,4029,3897,11
10881750,4029,1923,11
20216571,52604,44191,11
10882172,4029,2571,11
10882230,4029,2692,11
20216425,52604,33794,11
10882328,4029,2858,11
18862785,37727,1196,11
20921525,59022,104,11
18862787,37727,1198,11
11066553,4121,5378,11
24928349,122912,7153,11
18862722,37727,1036,11
20205931,52435,7153,11
18863033,37727,1682,11
18862797,37727,1210,11
18862911,37727,1387,11
18863488,37727,2571,11
18863514,37727,2628,11
18863551,37727,2716,11
12496542,4876,593,11
4340621,1457,2762,11
4339370,1457,457,11
4339733,1457,1196,11
4339570,1457,858,11
4339465,1457,593,11
4339960,1457,1580,11
4344237,1459,260,11
12496423,4876,296,11
4344447,1459,608,11
18862558,37727,648,11
4339321,1457,380,11
11064398,4121,1198,11
11064396,4121,1196,11
11064408,4121,1210,11
12497357,4876,2762,11
20204112,52435,356,11
11064457,4121,1265,11
24928767,122912,59315,11
24928762,122912,58559,11
11065199,4121,2571,11
11065225,4121,2628,11
20204426,52435,1270,11
11064115,4121,593,11
9845971,3615,2355,11
18846027,37384,6863,11
5426035,1956,1196,11
4372691,1474,260,11
5426322,1956,1704,11
5425598,1956,260,11
4373160,1474,1210,11
5425766,1956,593,11
5425774,1956,608,11
5429200,1957,260,11
5429110,1957,110,11
5429030,1957,1,11
5429433,1957,648,11
5429383,1957,541,11
5421281,1955,1210,11
5421083,1955,858,11
5420994,1955,593,11
5420998,1955,597,11
5421334,1955,1270,11
5439228,1959,1270,11
5438787,1959,480,11
5438710,1959,356,11
332011,86,318,11
4808137,1672,356,11
24061891,104241,69122,11
24061888,104241,68954,11
24062067,104241,79132,11
24061980,104241,73017,11
332060,86,380,11
24061978,104241,72998,11
24061540,104241,51662,11
331868,86,95,11
24060746,104241,6539,11
24060720,104241,6377,11
24060833,104241,6874,11
24060474,104241,5445,11
5370088,1944,904,11
331905,86,165,11
24075978,104374,109487,11
4265543,1416,527,11
20068246,51077,1198,11
4265298,1416,1,11
24075473,104374,79132,11
24075394,104374,72998,11
20067864,51077,364,11
19177371,42723,2762,11
20069946,51077,4993,11
4255214,1411,50,11
4452641,1515,1036,11
4452697,1515,1136,11
4452717,1515,1196,11
20068938,51077,2571,11
4255603,1411,780,11
4255820,1411,1196,11
4255832,1411,1210,11
332227,86,733,11
332183,86,593,11
332204,86,648,11
4411345,1488,733,11
4411292,1488,592,11
4411290,1488,589,11
4411577,1488,1196,11
4411589,1488,1210,11
4411641,1488,1270,11
13165489,5265,4993,11
13164411,5265,2571,11
13163412,5265,541,11
13163297,5265,356,11
13163270,5265,318,11
13163109,5265,32,11
13163753,5265,1270,11
13163668,5265,1136,11
13000811,5128,296,11
5075864,1799,296,11
5075844,1799,260,11
5075718,1799,47,11
5076046,1799,589,11
5075983,1799,480,11
3464427,1217,1784,11
20761788,56941,356,11
20474309,54881,46578,11
20474353,54881,48394,11
339935,88,1580,11
26160442,174055,2959,11
13002895,5128,4993,11
20470659,54881,1136,11
20470680,54881,1196,11
20471589,54881,2858,11
20471648,54881,2959,11
13002634,5128,4306,11
20470217,54881,296,11
20470254,54881,356,11
20470198,54881,260,11
311444,76,648,11
3009660,1064,1196,11
311419,76,593,11
311416,76,589,11
19041082,40732,4993,11
19040162,40732,2571,11
19040577,40732,3578,11
19040320,40732,2959,11
3009428,1064,588,11
3009373,1064,480,11
3009275,1064,317,11
3009311,1064,364,11
10685815,3981,3793,11
340641,88,2987,11
18730200,34520,51662,11
18729909,34520,35836,11
10685370,3981,2571,11
311032,76,1,11
18728000,34520,2571,11
311250,76,316,11
18727028,34520,356,11
311298,76,377,11
18728857,34520,4896,11
18729716,34520,8972,11
10684419,3981,356,11
18729653,34520,8641,11
18728954,34520,5218,11
20268362,52975,1136,11
20395995,54004,2571,11
4950137,1726,593,11
5125730,1833,2762,11
20395120,54004,480,11
4949849,1726,110,11
20395057,54004,356,11
4949964,1726,318,11
20267942,52975,260,11
4949990,1726,356,11
20268630,52975,1682,11
20395326,54004,1036,11
3459298,1216,356,11
3459241,1216,260,11
4951214,1726,2858,11
4951095,1726,2571,11
4950797,1726,2028,11
4950646,1726,1682,11
4950642,1726,1676,11
3459155,1216,110,11
3459120,1216,47,11
20398240,54004,58559,11
4694192,1619,4993,11
20398261,54004,59315,11
4696759,1620,608,11
4693326,1619,2628,11
4697190,1620,1617,11
26162139,174055,33794,11
4697164,1620,1573,11
3464101,1217,1193,11
3464077,1217,1136,11
3427450,1211,260,11
318440,79,5,11
3428674,1211,2858,11
3459696,1216,1210,11
3459684,1216,1196,11
318978,79,1073,11
3460396,1216,2571,11
3459505,1216,780,11
318820,79,628,11
11139590,4149,1517,11
719389,222,357,11
213184,46,165,11
18978565,39446,2918,11
19395630,44972,356,11
11140272,4149,2918,11
19395614,44972,318,11
213322,46,339,11
19396333,44972,2571,11
19396045,44972,1682,11
719534,222,595,11
719531,222,592,11
19400231,44974,2959,11
19399184,44974,356,11
19401174,44974,6539,11
19397736,44972,45447,11
19397598,44972,34162,11
19397668,44972,40815,11
11138973,4149,318,11
719323,222,266,11
719344,222,296,11
11139000,4149,356,11
19397850,44972,51662,11
19397996,44972,58559,11
10651459,3972,858,11
10651610,3972,1196,11
10651611,3972,1197,11
10651649,3972,1240,11
12910715,5072,296,11
12912678,5072,4226,11
12913254,5072,5618,11
11146176,4153,1210,11
12913183,5072,5445,11
23674426,98243,76093,11
23674402,98243,72998,11
11147091,4153,3578,11
12911375,5072,1527,11
12911927,5072,2571,11
11147219,4153,3948,11
11146755,4153,2628,11
11146738,4153,2571,11
23674937,98243,112852,11
12911433,5072,1653,11
23674253,98243,60069,11
12911127,5072,1089,11
12911173,5072,1196,11
