,movie_a,movie_b,count
6165328,2159,2762,7
15303502,6721,6874,7
21417057,65802,50872,7
15303609,6721,7438,7
15302962,6721,4226,7
6164632,2159,1196,7
6164520,2159,919,7
6164418,2159,593,7
6164525,2159,924,7
6164212,2159,111,7
15552126,6880,377,7
15303694,6721,8636,7
21417166,65802,58559,7
25413724,140715,6373,7
15350069,6763,2329,7
15350241,6763,2959,7
15350145,6763,2571,7
15349431,6763,296,7
15349451,6763,356,7
15350390,6763,3578,7
17287050,8814,1197,7
17287200,8814,1580,7
15349352,6763,47,7
15351272,6763,8641,7
15351486,6763,35836,7
15351048,6763,6874,7
13442124,5420,5378,7
13442129,5420,5388,7
13441984,5420,4963,7
21393721,65216,72998,7
21331073,64497,72998,7
12851765,5040,5378,7
17287560,8814,2918,7
6237473,2183,111,7
9580293,3498,2571,7
13440269,5420,593,7
9579831,3498,1617,7
13440118,5420,296,7
21330387,64497,32587,7
21330404,64497,33493,7
21330098,64497,7153,7
21330014,64497,6539,7
6237681,2183,593,7
6237678,2183,589,7
6237548,2183,296,7
6237685,2183,597,7
6237535,2183,260,7
6237755,2183,858,7
6239579,2183,4993,7
26246057,180031,2571,7
6238021,2183,1304,7
9579395,3498,608,7
9579435,3498,780,7
21329058,64497,356,7
9579474,3498,912,7
9579385,3498,589,7
9579369,3498,541,7
9579580,3498,1090,7
17287798,8814,3977,7
9579629,3498,1208,7
17287790,8814,3948,7
17286834,8814,356,7
17286764,8814,104,7
15766987,7007,6934,7
15767024,7007,7153,7
12788047,5009,110,7
9770009,3566,356,7
15766702,7007,4963,7
15766713,7007,4993,7
12788637,5009,1527,7
9770519,3566,1270,7
9771398,3566,2858,7
6830558,2401,1214,7
8893767,3200,296,7
8893738,3200,223,7
8894003,3200,858,7
9768115,3565,4306,7
8894120,3200,1136,7
8894094,3200,1080,7
8894023,3200,910,7
8894165,3200,1230,7
8894029,3200,919,7
8894210,3200,1278,7
9766947,3565,1028,7
9768116,3565,4308,7
6056711,2130,1089,7
6056703,2130,1079,7
6056719,2130,1097,7
6056579,2130,858,7
6057422,2130,2396,7
12788487,5009,1196,7
9767717,3565,3114,7
6056785,2130,1221,7
6056777,2130,1213,7
8897695,3201,1617,7
3745814,1268,318,7
6830265,2401,480,7
3745845,1268,357,7
6830165,2401,296,7
6830177,2401,318,7
6830201,2401,356,7
6830148,2401,260,7
6830253,2401,457,7
6830299,2401,541,7
6830325,2401,593,7
6830332,2401,608,7
8897894,3201,2028,7
9766901,3565,919,7
8894912,3200,2987,7
8897441,3201,1196,7
8897498,3201,1258,7
8897493,3201,1252,7
8897452,3201,1208,7
15780388,7013,2959,7
15779713,7013,1206,7
20969801,59421,7153,7
6077436,2135,1028,7
20970308,59421,51662,7
20970065,59421,33794,7
20970024,59421,31685,7
20969945,59421,8961,7
15779754,7013,1252,7
15779541,7013,750,7
15779894,7013,1617,7
12789570,5009,4011,7
20970598,59421,69122,7
20970544,59421,64969,7
8884387,3197,1127,7
8885101,3197,2406,7
8884051,3197,457,7
8883922,3197,260,7
8885195,3197,2571,7
8885366,3197,2916,7
8884547,3197,1374,7
8884414,3197,1196,7
8884870,3197,2028,7
8884843,3197,2000,7
12788170,5009,356,7
15779346,7013,111,7
15779401,7013,296,7
12789413,5009,3578,7
12788138,5009,296,7
26248054,180031,48394,7
15780980,7013,4878,7
26010532,168248,7438,7
15519275,6868,32587,7
26010434,168248,6874,7
19006661,40339,5218,7
19005181,40339,588,7
19004906,40339,1,7
15516568,6868,588,7
15516574,6868,595,7
15518850,6868,6874,7
21495676,67408,6539,7
21495149,67408,3578,7
21494909,67408,2571,7
21494641,67408,1704,7
21494473,67408,1198,7
21494471,67408,1196,7
21494958,67408,2762,7
21495201,67408,3793,7
15516913,6868,1387,7
15517022,6868,1682,7
15516419,6868,318,7
15516444,6868,356,7
15516450,6868,364,7
15517566,6868,2959,7
6548143,2320,1214,7
6548132,2320,1198,7
9310342,3387,19,7
18689008,34323,318,7
6548324,2320,1580,7
23041376,90439,79132,7
18689001,34323,296,7
6548309,2320,1517,7
6548187,2320,1270,7
6548130,2320,1196,7
9310417,3387,173,7
9310488,3387,316,7
9310462,3387,260,7
6757641,2381,356,7
9310513,3387,356,7
9311262,3387,2011,7
9311724,3387,2987,7
9311700,3387,2918,7
9311163,3387,1784,7
9311234,3387,1968,7
26011215,168248,58559,7
6140704,2148,1200,7
6140758,2148,1270,7
6140469,2148,592,7
6140467,2148,589,7
6140702,2148,1198,7
6140714,2148,1214,7
6547584,2320,1,7
1520675,473,3255,7
1519621,473,780,7
1519505,473,480,7
1519583,473,648,7
1519513,473,500,7
1519785,473,1196,7
1519795,473,1210,7
1520585,473,2987,7
1520583,473,2985,7
1519772,473,1136,7
6758140,2381,1580,7
18688884,34323,32,7
18688892,34323,47,7
18688921,34323,111,7
26011431,168248,72998,7
9726002,3549,588,7
9725902,3549,356,7
6160315,2155,1270,7
9727390,3549,4306,7
9726274,3549,1270,7
9726865,3549,2716,7
6541190,2316,296,7
26011678,168248,91529,7
1684459,522,858,7
9333848,3394,3793,7
3554261,1232,5618,7
9333316,3394,2683,7
12779671,5004,1968,7
21302772,63876,49530,7
9727022,3549,3114,7
9726089,3549,919,7
6160177,2155,1036,7
9726595,3549,2080,7
3553850,1232,3949,7
25515338,143859,79132,7
26011506,168248,79132,7
9726600,3549,2087,7
25414538,140715,72998,7
13501587,5446,2028,7
18689671,34323,1923,7
18689689,34323,1968,7
3554603,1232,7438,7
25515352,143859,79702,7
1684393,522,593,7
6161111,2155,2987,7
6541300,2316,780,7
6160455,2155,1573,7
25514852,143859,48385,7
25414492,140715,69122,7
25515284,143859,74458,7
9333473,3394,2997,7
9332543,3394,1210,7
12779453,5004,1387,7
9333458,3394,2959,7
25515023,143859,58559,7
3553942,1232,4226,7
3554482,1232,6874,7
6160250,2155,1196,7
13501862,5446,2571,7
6541180,2316,260,7
18689039,34323,367,7
3552535,1232,293,7
3552565,1232,356,7
3552536,1232,296,7
3552754,1232,858,7
18689153,34323,608,7
18689146,34323,593,7
21230056,62644,2571,7
23040698,90439,5989,7
3552652,1232,541,7
24405287,110730,7153,7
26246918,180031,4993,7
26247171,180031,5952,7
6141488,2148,2762,7
6141507,2148,2797,7
24404070,110730,356,7
12779180,5004,858,7
12778923,5004,318,7
25414601,140715,80463,7
21100014,60766,2858,7
21100580,60766,6539,7
26004364,167746,68954,7
21100039,60766,2959,7
21101050,60766,49272,7
21108641,60937,5816,7
21108649,60937,5952,7
15374831,6774,4995,7
15374830,6774,4993,7
25394489,140174,4226,7
15374774,6774,4848,7
21108561,60937,4896,7
21108743,60937,7153,7
22743752,86347,2959,7
15374793,6774,4896,7
15374783,6774,4878,7
15375011,6774,5618,7
21099626,60766,1196,7
15609976,6932,6870,7
17160448,8643,4447,7
21100660,60766,7153,7
21100913,60766,33794,7
25396509,140174,112556,7
15375948,6774,32587,7
15375334,6774,6874,7
15375491,6774,7361,7
21108965,60937,40815,7
21107903,60937,260,7
22743176,86345,99114,7
25394667,140174,4878,7
25395911,140174,63082,7
12785523,5008,541,7
9282342,3365,2959,7
26004269,167746,60069,7
17419625,8937,6711,7
17419436,8937,5816,7
17419586,8937,6539,7
9282163,3365,2628,7
12785447,5008,318,7
17419870,8937,8961,7
9282459,3365,3175,7
17419821,8937,8641,7
15610106,6932,7153,7
25396047,140174,72998,7
9537147,3478,2423,7
9537395,3478,2915,7
9537231,3478,2571,7
9537331,3478,2791,7
9537337,3478,2797,7
9537344,3478,2804,7
9537364,3478,2858,7
9537320,3478,2762,7
9537312,3478,2746,7
25396233,140174,89745,7
6273375,2195,1968,7
9536973,3478,2144,7
6277652,2202,296,7
6277844,2202,908,7
6277840,2202,904,7
6277983,2202,1198,7
6277566,2202,50,7
15607740,6932,1682,7
15608001,6932,2174,7
9415142,3426,356,7
9415515,3426,1270,7
9415956,3426,2396,7
9416117,3426,2797,7
6377616,2259,1090,7
12850306,5040,1196,7
12850319,5040,1214,7
21333909,64575,2959,7
22742761,86345,48516,7
1771706,544,380,7
1771681,544,349,7
1771696,544,367,7
1771697,544,368,7
1771577,544,165,7
1771546,544,95,7
1771552,544,110,7
1771763,544,480,7
1771661,544,316,7
1771758,544,474,7
22743132,86345,92535,7
22743128,86345,91658,7
6280726,2203,904,7
25394083,140174,2959,7
22741864,86345,260,7
6278579,2202,2571,7
6280321,2203,32,7
6280442,2203,260,7
6280889,2203,1196,7
21334436,64575,7361,7
15358519,6765,1393,7
12849951,5040,260,7
9147882,3296,858,7
15359644,6765,6155,7
15359623,6765,5943,7
15359681,6765,6373,7
6281671,2203,2628,7
6281645,2203,2571,7
15358255,6765,588,7
15358261,6765,595,7
6281742,2203,2762,7
6280910,2203,1219,7
15358557,6765,1580,7
12850107,5040,593,7
6782229,2389,3147,7
6782430,2389,4226,7
6782578,2389,5418,7
6782166,2389,2858,7
22848947,87529,99114,7
9222940,3341,919,7
15724403,6987,1258,7
9300431,3385,3361,7
22848785,87529,91529,7
9223185,3341,1304,7
15724165,6987,296,7
15724238,6987,608,7
23061770,90647,79132,7
6781493,2389,296,7
22846378,87529,367,7
23061709,90647,72998,7
23061641,90647,68954,7
23061662,90647,70286,7
6781887,2389,1721,7
6781551,2389,480,7
6781581,2389,593,7
6781778,2389,1270,7
22847956,87529,34162,7
6792581,2392,3175,7
22847969,87529,35836,7
13503122,5446,5952,7
9223703,3341,2396,7
22848492,87529,73017,7
6792070,2392,1270,7
6792536,2392,2959,7
15724735,6987,2959,7
23060262,90647,1196,7
22664577,85367,35836,7
15739889,6996,592,7
15739948,6996,780,7
21251925,63062,5952,7
15740760,6996,2628,7
21251829,63062,4993,7
21252363,63062,33493,7
21251500,63062,2571,7
21251974,63062,6377,7
21251052,63062,260,7
21251235,63062,1198,7
21252229,63062,8961,7
21252556,63062,48780,7
15742314,6996,8636,7
22660059,85342,356,7
22660086,85342,593,7
17417948,8937,1136,7
22660049,85342,296,7
17417673,8937,356,7
17418784,8937,3578,7
8905920,3204,1219,7
8905911,3204,1210,7
8905909,3204,1208,7
8905900,3204,1198,7
12785722,5008,1198,7
9281349,3365,1213,7
24441830,111617,135887,7
9281589,3365,1617,7
12785752,5008,1234,7
12786228,5008,2571,7
9281395,3365,1265,7
22660885,85342,55820,7
12786872,5008,4993,7
9281162,3365,904,7
9281170,3365,912,7
9280824,3365,260,7
13971790,5747,5349,7
13970986,5747,2571,7
13971006,5747,2628,7
13971022,5747,2683,7
11845611,4508,1198,7
11845609,4508,1196,7
11845574,4508,1097,7
11845613,4508,1200,7
11845464,4508,919,7
11845403,4508,780,7
11845457,4508,912,7
23995803,103384,480,7
23995772,103384,356,7
23995752,103384,260,7
2695017,950,1307,7
23995955,103384,1210,7
2694905,950,1136,7
23995943,103384,1196,7
19701629,47644,1210,7
19701619,47644,1198,7
19701617,47644,1196,7
19701503,47644,858,7
19701912,47644,2028,7
19701566,47644,1036,7
19701648,47644,1240,7
13970454,5747,1196,7
19702148,47644,2628,7
19702129,47644,2571,7
19701172,47644,47,7
13970149,5747,296,7
13970170,5747,356,7
13970234,5747,541,7
23998527,103384,109487,7
23998539,103384,110102,7
23998127,103384,89745,7
744140,229,47,7
744277,229,293,7
23997336,103384,33794,7
11862531,4519,2355,7
23996799,103384,4993,7
744291,229,318,7
744278,229,296,7
11503946,4333,1682,7
11503343,4333,480,7
11503889,4333,1580,7
14131271,5900,356,7
14131248,5900,260,7
14131336,5900,589,7
14131338,5900,592,7
14131375,5900,780,7
14131307,5900,480,7
25939657,164909,88744,7
14132449,5900,5481,7
14132591,5900,6539,7
14132571,5900,6377,7
25938785,164909,8961,7
25939780,164909,96079,7
25939473,164909,72998,7
25939523,164909,78499,7
11537862,4349,318,7
11538816,4349,2571,7
11538454,4349,1682,7
11538184,4349,1089,7
11538286,4349,1270,7
11538282,4349,1265,7
11537936,4349,457,7
11537883,4349,356,7
11537836,4349,260,7
19652629,47122,4886,7
19653259,47122,7451,7
4483513,1537,1036,7
11731999,4450,2858,7
11732051,4450,2959,7
11731888,4450,2571,7
11730844,4450,296,7
11731020,4450,608,7
11731012,4450,593,7
4491524,1542,1580,7
4491324,1542,1210,7
4490706,1542,1,7
4491946,1542,2396,7
4492031,1542,2539,7
4490920,1542,356,7
4492045,1542,2571,7
4490733,1542,32,7
4491614,1542,1784,7
19738182,47999,2628,7
19737978,47999,1682,7
19737837,47999,1210,7
19737826,47999,1196,7
19737646,47999,318,7
19737657,47999,356,7
19737692,47999,527,7
19737631,47999,260,7
19738431,47999,3897,7
2674622,943,260,7
19739125,47999,33794,7
18376198,32017,5989,7
18376044,32017,5218,7
2680158,945,898,7
18376085,32017,5418,7
18376092,32017,5445,7
18376190,32017,5952,7
18376282,32017,6539,7
18376260,32017,6377,7
18376258,32017,6373,7
18376070,32017,5349,7
18376245,32017,6297,7
11691414,4437,260,7
11691357,4437,111,7
2645534,932,1380,7
2644894,932,11,7
2645464,932,1265,7
2645061,932,356,7
2645169,932,587,7
11691650,4437,924,7
11691632,4437,903,7
11691762,4437,1196,7
4275400,1425,2194,7
4274553,1425,296,7
4274419,1425,32,7
4274937,1425,1198,7
4274888,1425,1079,7
4274818,1425,924,7
4274916,1425,1136,7
4274712,1425,608,7
4274683,1425,541,7
4318875,1445,2115,7
4319036,1445,2406,7
4318867,1445,2105,7
4318923,1445,2193,7
4318018,1445,356,7
4317983,1445,296,7
4317991,1445,316,7
4318026,1445,367,7
4317963,1445,260,7
4318163,1445,592,7
12107813,4649,45447,7
26207745,177593,2028,7
12107931,4649,51662,7
19866257,48982,356,7
19867272,48982,3114,7
26207945,177593,2571,7
12110060,4654,457,7
12110142,4654,593,7
26207160,177593,318,7
23910882,102686,99114,7
250234,57,356,7
23909887,102686,7438,7
23909921,102686,8528,7
250202,57,318,7
23910536,102686,79132,7
249983,57,7,7
249992,57,17,7
23910283,102686,58559,7
23910183,102686,50872,7
23910229,102686,54503,7
26207287,177593,593,7
20749714,56788,48516,7
20749721,56788,48780,7
20749809,56788,54286,7
20749875,56788,58559,7
20748652,56788,4306,7
3843960,1286,593,7
20748414,56788,3578,7
20748548,56788,3996,7
20749545,56788,33794,7
2026754,640,648,7
2026731,640,593,7
2026675,640,480,7
138309,27,736,7
23248082,93270,134368,7
23247896,93270,112138,7
23247821,93270,106782,7
23247777,93270,104211,7
23247587,93270,93510,7
23247489,93270,87869,7
25229589,135436,68954,7
23247361,93270,79132,7
23246572,93270,6377,7
23247233,93270,69122,7
12110379,4654,1213,7
12110617,4654,1704,7
12111192,4654,2959,7
19870861,48997,4306,7
12111035,4654,2571,7
19866081,48982,1,7
19870960,48997,4993,7
19960472,49822,5418,7
19960612,49822,5989,7
19960736,49822,6539,7
18412310,32296,40815,7
18412046,32296,8368,7
26187066,176101,356,7
18412227,32296,33493,7
18411972,32296,7153,7
19959162,49822,1580,7
18412117,32296,8972,7
26189013,176101,110102,7
26189050,176101,112852,7
26208645,177593,4993,7
11485130,4322,1961,7
11486128,4322,4027,7
11485560,4322,2763,7
11485518,4322,2683,7
11485577,4322,2797,7
19961405,49822,49272,7
19961449,49822,51662,7
26187109,176101,593,7
14118608,5882,7153,7
14118527,5882,6539,7
14118054,5882,3114,7
19498643,45668,4886,7
19499130,45668,33493,7
19498855,45668,6539,7
19498933,45668,7153,7
26187822,176101,5218,7
18411325,32296,2628,7
4712953,1627,1573,7
4712954,1627,1580,7
18411022,32296,1270,7
4713631,1627,2985,7
4713593,1627,2916,7
4713489,1627,2706,7
4713564,1627,2858,7
4713523,1627,2762,7
4712750,1627,1196,7
18410683,32296,1,7
4712772,1627,1221,7
4712786,1627,1240,7
14117959,5882,2571,7
14118458,5882,5952,7
14118339,5882,4993,7
19958664,49822,260,7
19958709,49822,356,7
19958721,49822,377,7
19958820,49822,589,7
11614322,4380,32,7
11614494,4380,296,7
11614445,4380,223,7
11614540,4380,356,7
12107343,4649,6863,7
12107493,4649,8641,7
23914022,102716,115149,7
23912800,102716,8368,7
23912742,102716,7153,7
23913797,102716,99114,7
23913378,102716,68954,7
23913263,102716,59315,7
23913253,102716,58559,7
23913017,102716,40815,7
23912616,102716,5952,7
23912607,102716,5816,7
11615306,4380,1732,7
11615564,4380,2167,7
11615904,4380,2762,7
11616124,4380,3160,7
11616118,4380,3147,7
11616656,4380,4226,7
4845737,1681,2959,7
4845595,1681,2571,7
4845617,1681,2628,7
11272022,4225,4027,7
20056187,50912,4226,7
20056521,50912,5989,7
20056496,50912,5816,7
23761935,99813,589,7
23762143,99813,1240,7
23762012,99813,858,7
11270570,4225,597,7
11270449,4225,296,7
11270436,4225,260,7
4844601,1681,260,7
4844983,1681,1210,7
4844971,1681,1196,7
2516541,906,904,7
12165187,4681,5669,7
12163047,4681,541,7
12163009,4681,480,7
12163071,4681,590,7
12163073,4681,593,7
12162907,4681,296,7
12162941,4681,356,7
12163070,4681,589,7
12163183,4681,912,7
12163135,4681,780,7
2818886,1011,1198,7
2818896,1011,1210,7
2818821,1011,1036,7
2818632,1011,480,7
2818957,1011,1291,7
2818899,1011,1214,7
2341759,809,2006,7
2341776,809,2028,7
4039956,1354,1230,7
4039925,1354,1193,7
4039937,1354,1208,7
4039935,1354,1206,7
4039946,1354,1219,7
4040183,1354,1704,7
4039948,1354,1221,7
4039952,1354,1225,7
2340847,809,110,7
24192247,106642,6539,7
24192998,106642,89745,7
24192799,106642,68358,7
24192706,106642,58559,7
24185925,106491,58559,7
12278318,4744,4643,7
24186114,106491,72998,7
12277881,4744,2762,7
12277840,4744,2628,7
12277828,4744,2571,7
4039754,1354,858,7
4039735,1354,778,7
5145915,1840,356,7
5146568,1840,1784,7
5146297,1840,1210,7
24191578,106642,1198,7
24191826,106642,2571,7
24186169,106491,79132,7
25058846,129354,1270,7
23763668,99813,7438,7
20304222,53129,48516,7
2349920,818,1485,7
2349032,818,7,7
2349026,818,1,7
10913877,4037,2858,7
2349791,818,1265,7
2349730,818,1198,7
24186045,106491,68954,7
12278125,4744,3793,7
20303466,53129,5445,7
20303624,53129,6539,7
20303009,53129,3275,7
20302733,53129,2291,7
20303395,53129,4995,7
24186632,106491,108932,7
24186800,106491,122882,7
20304065,53129,33794,7
20303689,53129,6874,7
20302926,53129,2959,7
20302833,53129,2571,7
10913023,4037,593,7
10912870,4037,296,7
25911404,163645,356,7
280177,66,1210,7
20139858,51709,5618,7
20140404,51709,8783,7
20139272,51709,3671,7
20139814,51709,5445,7
20139828,51709,5502,7
11161328,4159,1968,7
20139191,51709,3421,7
20139232,51709,3527,7
20140113,51709,6874,7
20139666,51709,4878,7
20139990,51709,6333,7
13737245,5572,4306,7
13737057,5572,3897,7
13737017,5572,3793,7
19432092,45210,3578,7
14299499,6001,923,7
19431344,45210,2028,7
13736661,5572,2959,7
19431203,45210,1721,7
13736931,5572,3578,7
13736491,5572,2571,7
13736548,5572,2716,7
4920436,1713,1022,7
4920445,1713,1032,7
4920508,1713,1198,7
4920894,1713,2054,7
4920881,1713,2028,7
4920563,1713,1265,7
4920506,1713,1196,7
19433465,45210,7361,7
4919985,1713,1,7
4920282,1713,594,7
19433699,45210,8874,7
4920131,1713,296,7
13735367,5572,260,7
19430559,45210,356,7
13735420,5572,356,7
13735385,5572,296,7
19430534,45210,318,7
19430523,45210,296,7
19430395,45210,47,7
279822,66,260,7
18452715,32596,1,7
18452829,32596,356,7
4872108,1689,2918,7
4872140,1689,2987,7
18100937,27803,2762,7
18100774,27803,2324,7
18100867,27803,2571,7
18100651,27803,2028,7
18100320,27803,1193,7
23740608,99117,71535,7
11150439,4155,260,7
19430940,45210,1198,7
11151615,4155,2571,7
11151678,4155,2716,7
11151652,4155,2671,7
11150973,4155,1270,7
11150919,4155,1210,7
11150906,4155,1196,7
11150751,4155,858,7
11151004,4155,1307,7
279707,66,32,7
890776,274,588,7
890782,274,595,7
890779,274,592,7
23740424,99117,59784,7
23740330,99117,54503,7
23740092,99117,35836,7
23740550,99117,69122,7
4870637,1689,47,7
23738554,99117,593,7
4871623,1689,2000,7
4871694,1689,2100,7
4871704,1689,2115,7
4870758,1689,260,7
4870816,1689,356,7
4871803,1689,2302,7
4871610,1689,1968,7
26209822,177593,79132,7
20010564,50442,33166,7
20010580,50442,33794,7
20009754,50442,4878,7
26209717,177593,68157,7
11399382,4280,2918,7
11399827,4280,4027,7
11398918,4280,1961,7
11398649,4280,1270,7
11398598,4280,1210,7
11398367,4280,593,7
11398526,4280,1036,7
4912789,1707,2987,7
4912443,1707,2081,7
4912465,1707,2115,7
279680,66,1,7
4783520,1658,1210,7
4782999,1658,223,7
4782860,1658,1,7
4782888,1658,32,7
4783241,1658,589,7
4784181,1658,2396,7
4783896,1658,1923,7
4783046,1658,293,7
4783088,1658,356,7
4784361,1658,2762,7
10959202,4056,1682,7
10959742,4056,2858,7
10959190,4056,1653,7
10960084,4056,3578,7
10959351,4056,2028,7
10959147,4056,1580,7
10960327,4056,4226,7
20255261,52952,4993,7
20254495,52952,2571,7
20255230,52952,4878,7
20254629,52952,2959,7
890526,274,165,7
23638647,97923,318,7
23638637,97923,296,7
20254994,52952,3996,7
10964078,4062,912,7
10963748,4062,260,7
10965157,4062,2987,7
10963768,4062,296,7
13712452,5553,454,7
13712356,5553,296,7
13712338,5553,260,7
13712508,5553,541,7
13712249,5553,104,7
25914053,163645,72998,7
11100794,4132,912,7
11100476,4132,260,7
11100741,4132,780,7
11101343,4132,1968,7
11100878,4132,1036,7
11100961,4132,1213,7
11101215,4132,1682,7
11101184,4132,1617,7
11101006,4132,1265,7
23682148,98491,50872,7
23681209,98491,4993,7
23681185,98491,4896,7
23681182,98491,4886,7
23681371,98491,5952,7
23681582,98491,7153,7
10982103,4068,1206,7
10981787,4068,480,7
23639119,97923,1580,7
23638780,97923,593,7
23638855,97923,858,7
10983745,4068,4878,7
10984229,4068,6365,7
10982784,4068,2571,7
10983957,4068,5445,7
20253946,52952,1198,7
20253960,52952,1214,7
25914104,163645,80463,7
25914091,163645,79132,7
13728114,5568,593,7
23682279,98491,60069,7
13728203,5568,858,7
20256085,52952,8961,7
19772034,48322,2959,7
2667399,940,3489,7
2667143,940,2797,7
2666943,940,2291,7
2666899,940,2174,7
2666635,940,1517,7
2666588,940,1377,7
2666544,940,1291,7
2666526,940,1270,7
2666462,940,1197,7
14021573,5803,480,7
14021322,5803,1,7
14021509,5803,356,7
14021459,5803,260,7
